,Calendar_Date,DayOfWeek,Week,Quarter,Month,Year,Year_half,Summer,Autumn,Winter,Spring,is_weekday,Description,is_holiday
1174,2017-03-19,7,11,1,3,2017,1,0,1,0,0,0,,0
1175,2017-03-20,1,12,1,3,2017,1,0,1,0,0,1,,0
1176,2017-03-21,2,12,1,3,2017,1,0,1,0,0,1,,0
1177,2017-03-22,3,12,1,3,2017,1,0,1,0,0,1,,0
1178,2017-03-23,4,12,1,3,2017,1,0,1,0,0,1,,0
1179,2017-03-24,5,12,1,3,2017,1,0,1,0,0,1,,0
1180,2017-03-25,6,12,1,3,2017,1,0,1,0,0,0,,0
1181,2017-03-26,7,12,1,3,2017,1,0,1,0,0,0,,0
1182,2017-03-27,1,13,1,3,2017,1,0,1,0,0,1,,0
1183,2017-03-28,2,13,1,3,2017,1,0,1,0,0,1,,0
1184,2017-03-29,3,13,1,3,2017,1,0,1,0,0,1,,0
1185,2017-03-30,4,13,1,3,2017,1,0,1,0,0,1,,0
1186,2017-03-31,5,13,1,3,2017,1,0,1,0,0,1,,0
1187,2017-04-01,6,13,2,4,2017,1,0,1,0,0,0,,0
1188,2017-04-02,7,13,2,4,2017,1,0,1,0,0,0,,0
1189,2017-04-03,1,14,2,4,2017,1,0,1,0,0,1,,0
1190,2017-04-04,2,14,2,4,2017,1,0,1,0,0,1,,0
1191,2017-04-05,3,14,2,4,2017,1,0,1,0,0,1,,0
1192,2017-04-06,4,14,2,4,2017,1,0,1,0,0,1,,0
1193,2017-04-07,5,14,2,4,2017,1,0,1,0,0,1,,0
1194,2017-04-08,6,14,2,4,2017,1,0,1,0,0,0,,0
1195,2017-04-09,7,14,2,4,2017,1,0,1,0,0,0,,0
1196,2017-04-10,1,15,2,4,2017,1,0,1,0,0,1,,0
1197,2017-04-11,2,15,2,4,2017,1,0,1,0,0,1,,0
1198,2017-04-12,3,15,2,4,2017,1,0,1,0,0,1,,0
1199,2017-04-13,4,15,2,4,2017,1,0,1,0,0,1,,0
1200,2017-04-14,5,15,2,4,2017,1,0,1,0,0,1,Good Friday,1
1201,2017-04-15,6,15,2,4,2017,1,0,1,0,0,0,Easter Saturday,1
1202,2017-04-16,7,15,2,4,2017,1,0,1,0,0,0,Easter Sunday,1
1203,2017-04-17,1,16,2,4,2017,1,0,1,0,0,1,Easter Monday,1
1204,2017-04-18,2,16,2,4,2017,1,0,1,0,0,1,,0
1205,2017-04-19,3,16,2,4,2017,1,0,1,0,0,1,,0
1206,2017-04-20,4,16,2,4,2017,1,0,1,0,0,1,,0
1207,2017-04-21,5,16,2,4,2017,1,0,1,0,0,1,,0
1208,2017-04-22,6,16,2,4,2017,1,0,1,0,0,0,,0
1209,2017-04-23,7,16,2,4,2017,1,0,1,0,0,0,,0
1210,2017-04-24,1,17,2,4,2017,1,0,1,0,0,1,,0
1211,2017-04-25,2,17,2,4,2017,1,0,1,0,0,1,Anzac Day,1
1212,2017-04-25,2,17,2,4,2017,1,0,1,0,0,1,ANZAC Day,1
1213,2017-04-26,3,17,2,4,2017,1,0,1,0,0,1,,0
1214,2017-04-27,4,17,2,4,2017,1,0,1,0,0,1,,0
1215,2017-04-28,5,17,2,4,2017,1,0,1,0,0,1,,0
1216,2017-04-29,6,17,2,4,2017,1,0,1,0,0,0,,0
1217,2017-04-30,7,17,2,4,2017,1,0,1,0,0,0,,0
1218,2017-05-01,1,18,2,5,2017,1,0,1,0,0,1,,0
1219,2017-05-02,2,18,2,5,2017,1,0,1,0,0,1,,0
1220,2017-05-03,3,18,2,5,2017,1,0,1,0,0,1,,0
1221,2017-05-04,4,18,2,5,2017,1,0,1,0,0,1,,0
1222,2017-05-05,5,18,2,5,2017,1,0,1,0,0,1,,0
1223,2017-05-06,6,18,2,5,2017,1,0,1,0,0,0,,0
1224,2017-05-07,7,18,2,5,2017,1,0,1,0,0,0,,0
1225,2017-05-08,1,19,2,5,2017,1,0,1,0,0,1,,0
1226,2017-05-09,2,19,2,5,2017,1,0,1,0,0,1,,0
1227,2017-05-10,3,19,2,5,2017,1,0,1,0,0,1,,0
1228,2017-05-11,4,19,2,5,2017,1,0,1,0,0,1,,0
1229,2017-05-12,5,19,2,5,2017,1,0,1,0,0,1,,0
1230,2017-05-13,6,19,2,5,2017,1,0,1,0,0,0,,0
1231,2017-05-14,7,19,2,5,2017,1,0,1,0,0,0,,0
1232,2017-05-15,1,20,2,5,2017,1,0,1,0,0,1,,0
1233,2017-05-16,2,20,2,5,2017,1,0,1,0,0,1,,0
1234,2017-05-17,3,20,2,5,2017,1,0,1,0,0,1,,0
1235,2017-05-18,4,20,2,5,2017,1,0,1,0,0,1,,0
1236,2017-05-19,5,20,2,5,2017,1,0,1,0,0,1,,0
1237,2017-05-20,6,20,2,5,2017,1,0,1,0,0,0,,0
1238,2017-05-21,7,20,2,5,2017,1,0,1,0,0,0,,0
1239,2017-05-22,1,21,2,5,2017,1,0,1,0,0,1,,0
1240,2017-05-23,2,21,2,5,2017,1,0,1,0,0,1,,0
1241,2017-05-24,3,21,2,5,2017,1,0,1,0,0,1,,0
1242,2017-05-25,4,21,2,5,2017,1,0,1,0,0,1,,0
1243,2017-05-26,5,21,2,5,2017,1,0,1,0,0,1,,0
1244,2017-05-27,6,21,2,5,2017,1,0,1,0,0,0,,0
1245,2017-05-28,7,21,2,5,2017,1,0,1,0,0,0,,0
1246,2017-05-29,1,22,2,5,2017,1,0,1,0,0,1,,0
1247,2017-05-30,2,22,2,5,2017,1,0,1,0,0,1,,0
1248,2017-05-31,3,22,2,5,2017,1,0,1,0,0,1,,0
1249,2017-06-01,4,22,2,6,2017,1,0,0,1,0,1,,0
1250,2017-06-02,5,22,2,6,2017,1,0,0,1,0,1,,0
1251,2017-06-03,6,22,2,6,2017,1,0,0,1,0,0,,0
1252,2017-06-04,7,22,2,6,2017,1,0,0,1,0,0,,0
1253,2017-06-05,1,23,2,6,2017,1,0,0,1,0,1,,0
1254,2017-06-06,2,23,2,6,2017,1,0,0,1,0,1,,0
1255,2017-06-07,3,23,2,6,2017,1,0,0,1,0,1,,0
1256,2017-06-08,4,23,2,6,2017,1,0,0,1,0,1,,0
1257,2017-06-09,5,23,2,6,2017,1,0,0,1,0,1,,0
1258,2017-06-10,6,23,2,6,2017,1,0,0,1,0,0,,0
1259,2017-06-11,7,23,2,6,2017,1,0,0,1,0,0,,0
1260,2017-06-12,1,24,2,6,2017,1,0,0,1,0,1,Queen's Birthday,1
1261,2017-06-13,2,24,2,6,2017,1,0,0,1,0,1,,0
1262,2017-06-14,3,24,2,6,2017,1,0,0,1,0,1,,0
1263,2017-06-15,4,24,2,6,2017,1,0,0,1,0,1,,0
1264,2017-06-16,5,24,2,6,2017,1,0,0,1,0,1,,0
1265,2017-06-17,6,24,2,6,2017,1,0,0,1,0,0,,0
1266,2017-06-18,7,24,2,6,2017,1,0,0,1,0,0,,0
1267,2017-06-19,1,25,2,6,2017,1,0,0,1,0,1,,0
1268,2017-06-20,2,25,2,6,2017,1,0,0,1,0,1,,0
1269,2017-06-21,3,25,2,6,2017,1,0,0,1,0,1,,0
1270,2017-06-22,4,25,2,6,2017,1,0,0,1,0,1,,0
1271,2017-06-23,5,25,2,6,2017,1,0,0,1,0,1,,0
1272,2017-06-24,6,25,2,6,2017,1,0,0,1,0,0,,0
1273,2017-06-25,7,25,2,6,2017,1,0,0,1,0,0,,0
1274,2017-06-26,1,26,2,6,2017,1,0,0,1,0,1,,0
1275,2017-06-27,2,26,2,6,2017,1,0,0,1,0,1,,0
1276,2017-06-28,3,26,2,6,2017,1,0,0,1,0,1,,0
1277,2017-06-29,4,26,2,6,2017,1,0,0,1,0,1,,0
1278,2017-06-30,5,26,2,6,2017,1,0,0,1,0,1,,0
1279,2017-07-01,6,26,3,7,2017,2,0,0,1,0,0,,0
1280,2017-07-02,7,26,3,7,2017,2,0,0,1,0,0,,0
1281,2017-07-03,1,27,3,7,2017,2,0,0,1,0,1,,0
1282,2017-07-04,2,27,3,7,2017,2,0,0,1,0,1,,0
1283,2017-07-05,3,27,3,7,2017,2,0,0,1,0,1,,0
1284,2017-07-06,4,27,3,7,2017,2,0,0,1,0,1,,0
1285,2017-07-07,5,27,3,7,2017,2,0,0,1,0,1,,0
1286,2017-07-08,6,27,3,7,2017,2,0,0,1,0,0,,0
1287,2017-07-09,7,27,3,7,2017,2,0,0,1,0,0,,0
1288,2017-07-10,1,28,3,7,2017,2,0,0,1,0,1,,0
1289,2017-07-11,2,28,3,7,2017,2,0,0,1,0,1,,0
1290,2017-07-12,3,28,3,7,2017,2,0,0,1,0,1,,0
1291,2017-07-13,4,28,3,7,2017,2,0,0,1,0,1,,0
1292,2017-07-14,5,28,3,7,2017,2,0,0,1,0,1,,0
1293,2017-07-15,6,28,3,7,2017,2,0,0,1,0,0,,0
1294,2017-07-16,7,28,3,7,2017,2,0,0,1,0,0,,0
1295,2017-07-17,1,29,3,7,2017,2,0,0,1,0,1,,0
1296,2017-07-18,2,29,3,7,2017,2,0,0,1,0,1,,0
1297,2017-07-19,3,29,3,7,2017,2,0,0,1,0,1,,0
1298,2017-07-20,4,29,3,7,2017,2,0,0,1,0,1,,0
1299,2017-07-21,5,29,3,7,2017,2,0,0,1,0,1,,0
1300,2017-07-22,6,29,3,7,2017,2,0,0,1,0,0,,0
1301,2017-07-23,7,29,3,7,2017,2,0,0,1,0,0,,0
1302,2017-07-24,1,30,3,7,2017,2,0,0,1,0,1,,0
1303,2017-07-25,2,30,3,7,2017,2,0,0,1,0,1,,0
1304,2017-07-26,3,30,3,7,2017,2,0,0,1,0,1,,0
1305,2017-07-27,4,30,3,7,2017,2,0,0,1,0,1,,0
1306,2017-07-28,5,30,3,7,2017,2,0,0,1,0,1,,0
1307,2017-07-29,6,30,3,7,2017,2,0,0,1,0,0,,0
1308,2017-07-30,7,30,3,7,2017,2,0,0,1,0,0,,0
1309,2017-07-31,1,31,3,7,2017,2,0,0,1,0,1,,0
1310,2017-08-01,2,31,3,8,2017,2,0,0,1,0,1,,0
1311,2017-08-02,3,31,3,8,2017,2,0,0,1,0,1,,0
1312,2017-08-03,4,31,3,8,2017,2,0,0,1,0,1,,0
1313,2017-08-04,5,31,3,8,2017,2,0,0,1,0,1,,0
1314,2017-08-05,6,31,3,8,2017,2,0,0,1,0,0,,0
1315,2017-08-06,7,31,3,8,2017,2,0,0,1,0,0,,0
1316,2017-08-07,1,32,3,8,2017,2,0,0,1,0,1,Bank Holiday,1
1317,2017-08-08,2,32,3,8,2017,2,0,0,1,0,1,,0
1318,2017-08-09,3,32,3,8,2017,2,0,0,1,0,1,,0
1319,2017-08-10,4,32,3,8,2017,2,0,0,1,0,1,,0
1320,2017-08-11,5,32,3,8,2017,2,0,0,1,0,1,,0
1321,2017-08-12,6,32,3,8,2017,2,0,0,1,0,0,,0
1322,2017-08-13,7,32,3,8,2017,2,0,0,1,0,0,,0
1323,2017-08-14,1,33,3,8,2017,2,0,0,1,0,1,,0
1324,2017-08-15,2,33,3,8,2017,2,0,0,1,0,1,,0
1325,2017-08-16,3,33,3,8,2017,2,0,0,1,0,1,,0
1326,2017-08-17,4,33,3,8,2017,2,0,0,1,0,1,,0
1327,2017-08-18,5,33,3,8,2017,2,0,0,1,0,1,,0
1328,2017-08-19,6,33,3,8,2017,2,0,0,1,0,0,,0
1329,2017-08-20,7,33,3,8,2017,2,0,0,1,0,0,,0
1330,2017-08-21,1,34,3,8,2017,2,0,0,1,0,1,,0
1331,2017-08-22,2,34,3,8,2017,2,0,0,1,0,1,,0
1332,2017-08-23,3,34,3,8,2017,2,0,0,1,0,1,,0
1333,2017-08-24,4,34,3,8,2017,2,0,0,1,0,1,,0
1334,2017-08-25,5,34,3,8,2017,2,0,0,1,0,1,,0
1335,2017-08-26,6,34,3,8,2017,2,0,0,1,0,0,,0
1336,2017-08-27,7,34,3,8,2017,2,0,0,1,0,0,,0
1337,2017-08-28,1,35,3,8,2017,2,0,0,1,0,1,,0
1338,2017-08-29,2,35,3,8,2017,2,0,0,1,0,1,,0
1339,2017-08-30,3,35,3,8,2017,2,0,0,1,0,1,,0
1340,2017-08-31,4,35,3,8,2017,2,0,0,1,0,1,,0
1341,2017-09-01,5,35,3,9,2017,2,0,0,0,1,1,,0
1342,2017-09-02,6,35,3,9,2017,2,0,0,0,1,0,,0
1343,2017-09-03,7,35,3,9,2017,2,0,0,0,1,0,,0
1344,2017-09-04,1,36,3,9,2017,2,0,0,0,1,1,,0
1345,2017-09-05,2,36,3,9,2017,2,0,0,0,1,1,,0
1346,2017-09-06,3,36,3,9,2017,2,0,0,0,1,1,,0
1347,2017-09-07,4,36,3,9,2017,2,0,0,0,1,1,,0
1348,2017-09-08,5,36,3,9,2017,2,0,0,0,1,1,,0
1349,2017-09-09,6,36,3,9,2017,2,0,0,0,1,0,,0
1350,2017-09-10,7,36,3,9,2017,2,0,0,0,1,0,,0
1351,2017-09-11,1,37,3,9,2017,2,0,0,0,1,1,,0
1352,2017-09-12,2,37,3,9,2017,2,0,0,0,1,1,,0
1353,2017-09-13,3,37,3,9,2017,2,0,0,0,1,1,,0
1354,2017-09-14,4,37,3,9,2017,2,0,0,0,1,1,,0
1355,2017-09-15,5,37,3,9,2017,2,0,0,0,1,1,,0
1356,2017-09-16,6,37,3,9,2017,2,0,0,0,1,0,,0
1357,2017-09-17,7,37,3,9,2017,2,0,0,0,1,0,,0
1358,2017-09-18,1,38,3,9,2017,2,0,0,0,1,1,,0
1359,2017-09-19,2,38,3,9,2017,2,0,0,0,1,1,,0
1360,2017-09-20,3,38,3,9,2017,2,0,0,0,1,1,,0
1361,2017-09-21,4,38,3,9,2017,2,0,0,0,1,1,,0
1362,2017-09-22,5,38,3,9,2017,2,0,0,0,1,1,,0
1363,2017-09-23,6,38,3,9,2017,2,0,0,0,1,0,,0
1364,2017-09-24,7,38,3,9,2017,2,0,0,0,1,0,,0
1365,2017-09-25,1,39,3,9,2017,2,0,0,0,1,1,,0
1366,2017-09-26,2,39,3,9,2017,2,0,0,0,1,1,,0
1367,2017-09-27,3,39,3,9,2017,2,0,0,0,1,1,,0
1368,2017-09-28,4,39,3,9,2017,2,0,0,0,1,1,,0
1369,2017-09-29,5,39,3,9,2017,2,0,0,0,1,1,,0
1370,2017-09-30,6,39,3,9,2017,2,0,0,0,1,0,,0
1371,2017-10-01,7,39,4,10,2017,2,0,0,0,1,0,,0
1372,2017-10-02,1,40,4,10,2017,2,0,0,0,1,1,Labour Day,1
1373,2017-10-03,2,40,4,10,2017,2,0,0,0,1,1,,0
1374,2017-10-04,3,40,4,10,2017,2,0,0,0,1,1,,0
1375,2017-10-05,4,40,4,10,2017,2,0,0,0,1,1,,0
1376,2017-10-06,5,40,4,10,2017,2,0,0,0,1,1,,0
1377,2017-10-07,6,40,4,10,2017,2,0,0,0,1,0,,0
1378,2017-10-08,7,40,4,10,2017,2,0,0,0,1,0,,0
1379,2017-10-09,1,41,4,10,2017,2,0,0,0,1,1,,0
1380,2017-10-10,2,41,4,10,2017,2,0,0,0,1,1,,0
1381,2017-10-11,3,41,4,10,2017,2,0,0,0,1,1,,0
1382,2017-10-12,4,41,4,10,2017,2,0,0,0,1,1,,0
1383,2017-10-13,5,41,4,10,2017,2,0,0,0,1,1,,0
1384,2017-10-14,6,41,4,10,2017,2,0,0,0,1,0,,0
1385,2017-10-15,7,41,4,10,2017,2,0,0,0,1,0,,0
1386,2017-10-16,1,42,4,10,2017,2,0,0,0,1,1,,0
1387,2017-10-17,2,42,4,10,2017,2,0,0,0,1,1,,0
1388,2017-10-18,3,42,4,10,2017,2,0,0,0,1,1,,0
1389,2017-10-19,4,42,4,10,2017,2,0,0,0,1,1,,0
1390,2017-10-20,5,42,4,10,2017,2,0,0,0,1,1,,0
1391,2017-10-21,6,42,4,10,2017,2,0,0,0,1,0,,0
1392,2017-10-22,7,42,4,10,2017,2,0,0,0,1,0,,0
1393,2017-10-23,1,43,4,10,2017,2,0,0,0,1,1,,0
1394,2017-10-24,2,43,4,10,2017,2,0,0,0,1,1,,0
1395,2017-10-25,3,43,4,10,2017,2,0,0,0,1,1,,0
1396,2017-10-26,4,43,4,10,2017,2,0,0,0,1,1,,0
1397,2017-10-27,5,43,4,10,2017,2,0,0,0,1,1,,0
1398,2017-10-28,6,43,4,10,2017,2,0,0,0,1,0,,0
1399,2017-10-29,7,43,4,10,2017,2,0,0,0,1,0,,0
1400,2017-10-30,1,44,4,10,2017,2,0,0,0,1,1,,0
1401,2017-10-31,2,44,4,10,2017,2,0,0,0,1,1,,0
1402,2017-11-01,3,44,4,11,2017,2,0,0,0,1,1,,0
1403,2017-11-02,4,44,4,11,2017,2,0,0,0,1,1,,0
1404,2017-11-03,5,44,4,11,2017,2,0,0,0,1,1,,0
1405,2017-11-04,6,44,4,11,2017,2,0,0,0,1,0,,0
1406,2017-11-05,7,44,4,11,2017,2,0,0,0,1,0,,0
1407,2017-11-06,1,45,4,11,2017,2,0,0,0,1,1,,0
1408,2017-11-07,2,45,4,11,2017,2,0,0,0,1,1,,0
1409,2017-11-08,3,45,4,11,2017,2,0,0,0,1,1,,0
1410,2017-11-09,4,45,4,11,2017,2,0,0,0,1,1,,0
1411,2017-11-10,5,45,4,11,2017,2,0,0,0,1,1,,0
1412,2017-11-11,6,45,4,11,2017,2,0,0,0,1,0,,0
1413,2017-11-12,7,45,4,11,2017,2,0,0,0,1,0,,0
1414,2017-11-13,1,46,4,11,2017,2,0,0,0,1,1,,0
1415,2017-11-14,2,46,4,11,2017,2,0,0,0,1,1,,0
1416,2017-11-15,3,46,4,11,2017,2,0,0,0,1,1,,0
1417,2017-11-16,4,46,4,11,2017,2,0,0,0,1,1,,0
1418,2017-11-17,5,46,4,11,2017,2,0,0,0,1,1,,0
1419,2017-11-18,6,46,4,11,2017,2,0,0,0,1,0,,0
1420,2017-11-19,7,46,4,11,2017,2,0,0,0,1,0,,0
1421,2017-11-20,1,47,4,11,2017,2,0,0,0,1,1,,0
1422,2017-11-21,2,47,4,11,2017,2,0,0,0,1,1,,0
1423,2017-11-22,3,47,4,11,2017,2,0,0,0,1,1,,0
1424,2017-11-23,4,47,4,11,2017,2,0,0,0,1,1,,0
1425,2017-11-24,5,47,4,11,2017,2,0,0,0,1,1,,0
1426,2017-11-25,6,47,4,11,2017,2,0,0,0,1,0,,0
1427,2017-11-26,7,47,4,11,2017,2,0,0,0,1,0,,0
1428,2017-11-27,1,48,4,11,2017,2,0,0,0,1,1,,0
1429,2017-11-28,2,48,4,11,2017,2,0,0,0,1,1,,0
1430,2017-11-29,3,48,4,11,2017,2,0,0,0,1,1,,0
1431,2017-11-30,4,48,4,11,2017,2,0,0,0,1,1,,0
1432,2017-12-01,5,48,4,12,2017,2,1,0,0,0,1,,0
1433,2017-12-02,6,48,4,12,2017,2,1,0,0,0,0,,0
1434,2017-12-03,7,48,4,12,2017,2,1,0,0,0,0,,0
1435,2017-12-04,1,49,4,12,2017,2,1,0,0,0,1,,0
1436,2017-12-05,2,49,4,12,2017,2,1,0,0,0,1,,0
1437,2017-12-06,3,49,4,12,2017,2,1,0,0,0,1,,0
1438,2017-12-07,4,49,4,12,2017,2,1,0,0,0,1,,0
1439,2017-12-08,5,49,4,12,2017,2,1,0,0,0,1,,0
1440,2017-12-09,6,49,4,12,2017,2,1,0,0,0,0,,0
1441,2017-12-10,7,49,4,12,2017,2,1,0,0,0,0,,0
1442,2017-12-11,1,50,4,12,2017,2,1,0,0,0,1,,0
1443,2017-12-12,2,50,4,12,2017,2,1,0,0,0,1,,0
1444,2017-12-13,3,50,4,12,2017,2,1,0,0,0,1,,0
1445,2017-12-14,4,50,4,12,2017,2,1,0,0,0,1,,0
1446,2017-12-15,5,50,4,12,2017,2,1,0,0,0,1,,0
1447,2017-12-16,6,50,4,12,2017,2,1,0,0,0,0,,0
1448,2017-12-17,7,50,4,12,2017,2,1,0,0,0,0,,0
1449,2017-12-18,1,51,4,12,2017,2,1,0,0,0,1,,0
1450,2017-12-19,2,51,4,12,2017,2,1,0,0,0,1,,0
1451,2017-12-20,3,51,4,12,2017,2,1,0,0,0,1,,0
1452,2017-12-21,4,51,4,12,2017,2,1,0,0,0,1,,0
1453,2017-12-22,5,51,4,12,2017,2,1,0,0,0,1,,0
1454,2017-12-23,6,51,4,12,2017,2,1,0,0,0,0,,0
1455,2017-12-24,7,51,4,12,2017,2,1,0,0,0,0,,0
1456,2017-12-25,1,52,4,12,2017,2,1,0,0,0,1,Christmas Day,1
1457,2017-12-26,2,52,4,12,2017,2,1,0,0,0,1,Boxing Day,1
1458,2017-12-27,3,52,4,12,2017,2,1,0,0,0,1,,0
1459,2017-12-28,4,52,4,12,2017,2,1,0,0,0,1,,0
1460,2017-12-29,5,52,4,12,2017,2,1,0,0,0,1,,0
1461,2017-12-30,6,52,4,12,2017,2,1,0,0,0,0,,0
1462,2017-12-31,7,52,4,12,2017,2,1,0,0,0,0,,0
1463,2018-01-01,1,1,1,1,2018,1,1,0,0,0,1,New Year's Day,1
1464,2018-01-02,2,1,1,1,2018,1,1,0,0,0,1,,0
1465,2018-01-03,3,1,1,1,2018,1,1,0,0,0,1,,0
1466,2018-01-04,4,1,1,1,2018,1,1,0,0,0,1,,0
1467,2018-01-05,5,1,1,1,2018,1,1,0,0,0,1,,0
1468,2018-01-06,6,1,1,1,2018,1,1,0,0,0,0,,0
1469,2018-01-07,7,1,1,1,2018,1,1,0,0,0,0,,0
1470,2018-01-08,1,2,1,1,2018,1,1,0,0,0,1,,0
1471,2018-01-09,2,2,1,1,2018,1,1,0,0,0,1,,0
1472,2018-01-10,3,2,1,1,2018,1,1,0,0,0,1,,0
1473,2018-01-11,4,2,1,1,2018,1,1,0,0,0,1,,0
1474,2018-01-12,5,2,1,1,2018,1,1,0,0,0,1,,0
1475,2018-01-13,6,2,1,1,2018,1,1,0,0,0,0,,0
1476,2018-01-14,7,2,1,1,2018,1,1,0,0,0,0,,0
1477,2018-01-15,1,3,1,1,2018,1,1,0,0,0,1,,0
1478,2018-01-16,2,3,1,1,2018,1,1,0,0,0,1,,0
1479,2018-01-17,3,3,1,1,2018,1,1,0,0,0,1,,0
1480,2018-01-18,4,3,1,1,2018,1,1,0,0,0,1,,0
1481,2018-01-19,5,3,1,1,2018,1,1,0,0,0,1,,0
1482,2018-01-20,6,3,1,1,2018,1,1,0,0,0,0,,0
1483,2018-01-21,7,3,1,1,2018,1,1,0,0,0,0,,0
1484,2018-01-22,1,4,1,1,2018,1,1,0,0,0,1,,0
1485,2018-01-23,2,4,1,1,2018,1,1,0,0,0,1,,0
1486,2018-01-24,3,4,1,1,2018,1,1,0,0,0,1,,0
1487,2018-01-25,4,4,1,1,2018,1,1,0,0,0,1,,0
1488,2018-01-26,5,4,1,1,2018,1,1,0,0,0,1,Australia Day,1
1489,2018-01-27,6,4,1,1,2018,1,1,0,0,0,0,,0
1490,2018-01-28,7,4,1,1,2018,1,1,0,0,0,0,,0
1491,2018-01-29,1,5,1,1,2018,1,1,0,0,0,1,,0
1492,2018-01-30,2,5,1,1,2018,1,1,0,0,0,1,,0
1493,2018-01-31,3,5,1,1,2018,1,1,0,0,0,1,,0
1494,2018-02-01,4,5,1,2,2018,1,1,0,0,0,1,,0
1495,2018-02-02,5,5,1,2,2018,1,1,0,0,0,1,,0
1496,2018-02-03,6,5,1,2,2018,1,1,0,0,0,0,,0
1497,2018-02-04,7,5,1,2,2018,1,1,0,0,0,0,,0
1498,2018-02-05,1,6,1,2,2018,1,1,0,0,0,1,,0
1499,2018-02-06,2,6,1,2,2018,1,1,0,0,0,1,,0
1500,2018-02-07,3,6,1,2,2018,1,1,0,0,0,1,,0
1501,2018-02-08,4,6,1,2,2018,1,1,0,0,0,1,,0
1502,2018-02-09,5,6,1,2,2018,1,1,0,0,0,1,,0
1503,2018-02-10,6,6,1,2,2018,1,1,0,0,0,0,,0
1504,2018-02-11,7,6,1,2,2018,1,1,0,0,0,0,,0
1505,2018-02-12,1,7,1,2,2018,1,1,0,0,0,1,,0
1506,2018-02-13,2,7,1,2,2018,1,1,0,0,0,1,,0
1507,2018-02-14,3,7,1,2,2018,1,1,0,0,0,1,,0
1508,2018-02-15,4,7,1,2,2018,1,1,0,0,0,1,,0
1509,2018-02-16,5,7,1,2,2018,1,1,0,0,0,1,,0
1510,2018-02-17,6,7,1,2,2018,1,1,0,0,0,0,,0
1511,2018-02-18,7,7,1,2,2018,1,1,0,0,0,0,,0
1512,2018-02-19,1,8,1,2,2018,1,1,0,0,0,1,,0
1513,2018-02-20,2,8,1,2,2018,1,1,0,0,0,1,,0
1514,2018-02-21,3,8,1,2,2018,1,1,0,0,0,1,,0
1515,2018-02-22,4,8,1,2,2018,1,1,0,0,0,1,,0
1516,2018-02-23,5,8,1,2,2018,1,1,0,0,0,1,,0
1517,2018-02-24,6,8,1,2,2018,1,1,0,0,0,0,,0
1518,2018-02-25,7,8,1,2,2018,1,1,0,0,0,0,,0
1519,2018-02-26,1,9,1,2,2018,1,1,0,0,0,1,,0
1520,2018-02-27,2,9,1,2,2018,1,1,0,0,0,1,,0
1521,2018-02-28,3,9,1,2,2018,1,1,0,0,0,1,,0
1522,2018-03-01,4,9,1,3,2018,1,0,1,0,0,1,,0
1523,2018-03-02,5,9,1,3,2018,1,0,1,0,0,1,,0
1524,2018-03-03,6,9,1,3,2018,1,0,1,0,0,0,,0
1525,2018-03-04,7,9,1,3,2018,1,0,1,0,0,0,,0
1526,2018-03-05,1,10,1,3,2018,1,0,1,0,0,1,,0
1527,2018-03-06,2,10,1,3,2018,1,0,1,0,0,1,,0
1528,2018-03-07,3,10,1,3,2018,1,0,1,0,0,1,,0
1529,2018-03-08,4,10,1,3,2018,1,0,1,0,0,1,,0
1530,2018-03-09,5,10,1,3,2018,1,0,1,0,0,1,,0
1531,2018-03-10,6,10,1,3,2018,1,0,1,0,0,0,,0
1532,2018-03-11,7,10,1,3,2018,1,0,1,0,0,0,,0
1533,2018-03-12,1,11,1,3,2018,1,0,1,0,0,1,,0
1534,2018-03-13,2,11,1,3,2018,1,0,1,0,0,1,,0
1535,2018-03-14,3,11,1,3,2018,1,0,1,0,0,1,,0
1536,2018-03-15,4,11,1,3,2018,1,0,1,0,0,1,,0
1537,2018-03-16,5,11,1,3,2018,1,0,1,0,0,1,,0
1538,2018-03-17,6,11,1,3,2018,1,0,1,0,0,0,,0
1539,2018-03-18,7,11,1,3,2018,1,0,1,0,0,0,,0
1540,2018-03-19,1,12,1,3,2018,1,0,1,0,0,1,,0
1541,2018-03-20,2,12,1,3,2018,1,0,1,0,0,1,,0
1542,2018-03-21,3,12,1,3,2018,1,0,1,0,0,1,,0
1543,2018-03-22,4,12,1,3,2018,1,0,1,0,0,1,,0
1544,2018-03-23,5,12,1,3,2018,1,0,1,0,0,1,,0
1545,2018-03-24,6,12,1,3,2018,1,0,1,0,0,0,,0
1546,2018-03-25,7,12,1,3,2018,1,0,1,0,0,0,,0
1547,2018-03-26,1,13,1,3,2018,1,0,1,0,0,1,,0
1548,2018-03-27,2,13,1,3,2018,1,0,1,0,0,1,,0
1549,2018-03-28,3,13,1,3,2018,1,0,1,0,0,1,,0
1550,2018-03-29,4,13,1,3,2018,1,0,1,0,0,1,,0
1551,2018-03-30,5,13,1,3,2018,1,0,1,0,0,1,Good Friday,1
1552,2018-03-31,6,13,1,3,2018,1,0,1,0,0,0,Easter Saturday,1
1553,2018-04-01,7,13,2,4,2018,1,0,1,0,0,0,Easter Sunday,1
1554,2018-04-02,1,14,2,4,2018,1,0,1,0,0,1,Easter Monday,1
1555,2018-04-03,2,14,2,4,2018,1,0,1,0,0,1,,0
1556,2018-04-04,3,14,2,4,2018,1,0,1,0,0,1,,0
1557,2018-04-05,4,14,2,4,2018,1,0,1,0,0,1,,0
